# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000234192.1	RPS26P38	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234193.1	ACSL3-AS1	lncRNA	6	4	6	0.6447	0.1916	0.1932
ENSG00000234197.1	ETV5-AS1	lncRNA	34	25	19	3.5033	1.0414	1.0496
ENSG00000234199.3	LINC01191	lncRNA	4	1	3	0.0785	0.0233	0.0235
ENSG00000234200.2	AC243591.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234201.1	BMI1P1	processed_pseudogene	1	1	0	0.0613	0.0182	0.0184
ENSG00000234202.2	H3P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234203.1	AC004771.1	lncRNA	1	325	311	0.1314	0.0391	0.0394
ENSG00000234204.1	PIGPP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234206.5	AL121957.1	lncRNA	3	2	1	0.2866	0.0852	0.0859
ENSG00000234207.1	LINC01830	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234208.1	AC005529.1	lncRNA	1	0	1	0.1997	0.0594	0.0598
ENSG00000234210.1	AC006372.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234211.2	AL451067.1	lncRNA	0	6	11	0.0000	0.0000	0.0000
ENSG00000234213.1	FHP1	processed_pseudogene	4	4	0	0.3283	0.0976	0.0984
ENSG00000234215.3	CT66	lncRNA	19	9	10	0.5767	0.1714	0.1728
ENSG00000234217.2	RBPJP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234219.1	CDCA4P4	unprocessed_pseudogene	2	1	2	0.1697	0.0504	0.0508
ENSG00000234222.6	LIX1L-AS1	lncRNA	55	2026	2256	0.9771	0.2904	0.2927
ENSG00000234223.2	AC003988.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234224.3	TMEM229A	protein_coding	1	1	0	0.0269	0.0080	0.0081
ENSG00000234225.2	AC244394.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234226.5	NDUFS5P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234227.1	RPL7L1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234228.1	NCLP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234230.1	ZFX-AS1	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000234231.4	ANAPC1P4	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234232.7	AC243772.3	transcribed_unprocessed_pseudogene	2	0	5	0.0346	0.0103	0.0104
ENSG00000234233.1	KCNH1-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234234.1	MTCO2P8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234235.1	BOK-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234238.2	AC022498.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234239.1	CFL1P8	processed_pseudogene	1	1	0	0.1215	0.0361	0.0364
ENSG00000234241.1	AL109618.1	processed_pseudogene	12	3	9	0.4114	0.1223	0.1233
ENSG00000234244.2	AL512641.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234247.1	DNAJB6P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234253.1	RPL7P13	processed_pseudogene	1	1	0	0.0779	0.0231	0.0233
ENSG00000234255.9	AC012370.2	lncRNA	2	2	0	0.0422	0.0125	0.0126
ENSG00000234256.2	PTCD2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234257.1	SOD2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234259.3	AC008550.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234261.4	AL138720.1	lncRNA	8	7	1	0.1263	0.0376	0.0379
ENSG00000234262.1	AL356867.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234263.2	MAP3K5-AS1	lncRNA	4	0	4	0.2849	0.0847	0.0854
ENSG00000234264.1	DEPDC1-AS1	lncRNA	4	2	2	0.1851	0.0550	0.0555
ENSG00000234265.2	LINC01723	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234267.3	TULP3P1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234268.1	AP000936.3	processed_pseudogene	5	0	5	1.1314	0.3363	0.3390
ENSG00000234269.2	AL365396.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234270.1	RPL36P20	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234271.1	Z98752.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234272.1	RPL30P2	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000234273.1	AC073071.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234274.1	COX7BP2	processed_pseudogene	1	0	1	0.2384	0.0709	0.0714
ENSG00000234275.4	AC017053.1	lncRNA	1	1	0	0.0226	0.0067	0.0068
ENSG00000234276.1	SDR42E1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234277.3	LINC01641	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234278.3	PRR20E	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000234279.2	LINC01937	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234281.5	LANCL1-AS1	lncRNA	18	12	6	0.6230	0.1852	0.1867
ENSG00000234282.1	AL109809.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234283.1	LINC01731	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234284.7	ZNF879	protein_coding	136	66	70	2.0484	0.6089	0.6137
ENSG00000234285.1	GAPDHP49	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234286.1	AC006026.3	lncRNA	2	5	5	0.8070	0.2399	0.2418
ENSG00000234287.1	AC099560.2	processed_pseudogene	48	21	27	10.8614	3.2286	3.2542
ENSG00000234288.2	OR1AA1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234289.6	H2BS1	protein_coding	2	2	0	0.2471	0.0735	0.0740
ENSG00000234290.2	AC116366.1	lncRNA	65	53	60	1.0055	0.2989	0.3013
ENSG00000234292.3	AC123595.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234293.1	BACH1-IT3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234296.1	AL390961.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234297.2	PSIP1P1	processed_pseudogene	3	2	2	0.1738	0.0517	0.0521
ENSG00000234300.1	LINC00229	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234303.3	CLYBL-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234304.2	SGO1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234306.1	AL583859.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234308.3	LINC01878	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234309.1	SLC25A18P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234311.1	AL451069.3	lncRNA	6	4	2	0.3418	0.1016	0.1024
ENSG00000234312.1	SAPCD2P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234315.1	OSTCP5	processed_pseudogene	1	1	0	0.1274	0.0379	0.0382
ENSG00000234318.1	AC099794.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234319.1	RPS12P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234322.1	ST13P18	processed_pseudogene	13	7	6	0.7304	0.2171	0.2188
ENSG00000234323.8	LINC01505	lncRNA	89	46	45	0.3993	0.1187	0.1196
ENSG00000234324.1	RPL9P2	processed_pseudogene	3	2	1	0.3130	0.0930	0.0938
ENSG00000234325.1	MRPS10P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234327.8	ZNF232-AS1	lncRNA	217	232	272	6.2418	1.8554	1.8701
ENSG00000234329.1	AL604028.2	processed_pseudogene	16	9	7	1.1716	0.3483	0.3510
ENSG00000234332.1	BCAS2P2	processed_pseudogene	2	0	2	0.1712	0.0509	0.0513
ENSG00000234333.2	CYCSP53	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234335.1	RPS4XP11	processed_pseudogene	11	6	5	0.8222	0.2444	0.2463
ENSG00000234336.7	JAZF1-AS1	lncRNA	7	87	67	0.0952	0.0283	0.0285
ENSG00000234337.4	AC026462.1	processed_pseudogene	12	6	6	0.9370	0.2785	0.2807
ENSG00000234338.1	AC073349.2	processed_pseudogene	30	18	12	1.0799	0.3210	0.3235
ENSG00000234340.1	AP000705.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234345.2	ELF2P1	processed_pseudogene	2	1	1	0.1101	0.0327	0.0330
ENSG00000234349.1	GLUD1P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234350.5	AC007405.1	lncRNA	2	2	0	0.0170	0.0050	0.0051
ENSG00000234352.9	AC009264.1	lncRNA	0	2	1	0.0000	0.0000	0.0000
ENSG00000234353.2	AP000346.2	transcribed_unprocessed_pseudogene	37	21	16	2.3564	0.7005	0.7060
ENSG00000234354.3	RPS26P47	processed_pseudogene	4	1	3	0.6632	0.1972	0.1987
ENSG00000234355.3	FTH1P27	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234356.1	AC009945.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234358.1	AC003080.1	processed_pseudogene	1	1	0	0.0752	0.0224	0.0225
ENSG00000234359.3	ELK1P1	processed_pseudogene	1	1	0	0.0995	0.0296	0.0298
ENSG00000234360.1	AL135790.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234361.1	AL391863.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234362.6	LINC01914	lncRNA	13	5	8	0.6920	0.2057	0.2073
ENSG00000234363.1	PPIAP27	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234367.1	PFN1P3	processed_pseudogene	1	1	0	0.1435	0.0427	0.0430
ENSG00000234369.1	TATDN1P1	processed_pseudogene	1	1	0	0.0648	0.0193	0.0194
ENSG00000234371.6	RPSAP31	transcribed_processed_pseudogene	4	2	2	0.1958	0.0582	0.0587
ENSG00000234373.1	SNX18P7	processed_pseudogene	2	0	2	0.1817	0.0540	0.0545
ENSG00000234376.4	UBTFL2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234377.7	OBI1-AS1	lncRNA	57	377	343	0.3742	0.1112	0.1121
ENSG00000234378.1	AC098828.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234379.1	HMGB1P48	unprocessed_pseudogene	1	1	0	0.0965	0.0287	0.0289
ENSG00000234380.2	LINC01426	lncRNA	17	10	8	0.1818	0.0540	0.0545
ENSG00000234381.1	MED15P7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234382.2	AL513174.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234383.1	CTBP2P8	processed_pseudogene	19	10	10	0.8243	0.2450	0.2470
ENSG00000234384.1	LINC01049	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234385.1	RCC2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234386.4	OR7E162P	unprocessed_pseudogene	1	0	1	0.0561	0.0167	0.0168
ENSG00000234387.1	AC073188.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234388.2	TXNP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234389.1	AC007278.1	lncRNA	2	1	1	0.0870	0.0259	0.0261
ENSG00000234390.4	USP27X-AS1	lncRNA	67	31	36	1.7775	0.5284	0.5326
ENSG00000234391.1	AL606490.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234393.1	AL592546.2	lncRNA	4	5	0	0.3335	0.0991	0.0999
ENSG00000234394.8	AL353608.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234396.3	AL590822.1	lncRNA	4	4	5	0.7080	0.2105	0.2121
ENSG00000234397.3	PPIAP34	processed_pseudogene	3	2	1	0.3518	0.1046	0.1054
ENSG00000234398.1	AC134915.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234399.1	RBMY2XP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234402.1	ELK2BP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234404.2	SPRYD7P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234405.2	Z69733.1	lncRNA	37	32	26	1.1033	0.3280	0.3306
ENSG00000234406.1	AC004129.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234409.7	CCDC188	protein_coding	62	36	26	2.2373	0.6651	0.6703
ENSG00000234413.1	MPV17L2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234414.7	RBMY1A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000234415.1	RPL5P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234418.2	AC015983.2	lncRNA	9	4	5	0.2751	0.0818	0.0824
ENSG00000234419.1	CICP13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234420.7	ZNF37BP	transcribed_processed_pseudogene	921	438	483	5.1816	1.5403	1.5525
ENSG00000234421.2	SLC25A5P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234422.1	UBE2WP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234423.2	LINC01250	lncRNA	2	2	0	0.0478	0.0142	0.0143
ENSG00000234424.2	AL353743.4	unprocessed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000234425.1	AL138930.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234426.3	AL139042.1	lncRNA	156	79	77	2.6220	0.7794	0.7856
ENSG00000234427.1	AL022724.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234428.2	AC023051.1	lncRNA	3	1	3	0.1976	0.0587	0.0592
ENSG00000234429.1	ANKRD11P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234431.2	AC007283.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234432.4	AC092171.3	lncRNA	30	16	25	0.6530	0.1941	0.1956
ENSG00000234435.3	LINC01432	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234436.1	AC245884.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234438.5	KBTBD13	protein_coding	2	3	0	0.0360	0.0107	0.0108
ENSG00000234439.1	KRT18P2	processed_pseudogene	1	0	1	0.0459	0.0136	0.0137
ENSG00000234441.1	AC105272.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234442.4	BX276092.5	transcribed_unprocessed_pseudogene	4	1	3	0.1662	0.0494	0.0498
ENSG00000234444.10	ZNF736	protein_coding	364	173	192	1.8781	0.5583	0.5627
ENSG00000234445.1	FGF14-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234446.3	AC068489.1	lncRNA	1	0	1	0.0416	0.0124	0.0125
ENSG00000234448.1	AL606490.7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234450.1	AC005534.1	processed_pseudogene	11	5	6	1.4658	0.4357	0.4392
ENSG00000234451.1	BX005266.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234452.5	SLC16A12-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234455.1	AC067960.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234456.8	MAGI2-AS3	lncRNA	4343	2242	2198	14.0919	4.1889	4.2221
ENSG00000234457.1	AC006960.1	processed_pseudogene	1	1	0	0.3771	0.1121	0.1130
ENSG00000234458.4	OR7E130P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234459.1	AC002064.2	lncRNA	1	1	0	0.1997	0.0594	0.0598
ENSG00000234460.2	AL772337.3	transcribed_unprocessed_pseudogene	1	0	1	0.0763	0.0227	0.0229
ENSG00000234463.1	COX6CP12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234464.2	AL356010.2	lncRNA	14	8	9	0.9792	0.2911	0.2934
ENSG00000234465.11	PINLYP	protein_coding	69	38	32	0.8714	0.2590	0.2611
ENSG00000234466.1	HDGFL3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234467.1	SLC25A1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234469.4	CLDN34	protein_coding	2	1	1	0.1160	0.0345	0.0347
ENSG00000234471.1	AC147651.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234473.1	ZNF101P2	processed_pseudogene	2	0	2	0.0939	0.0279	0.0281
ENSG00000234474.3	MIR3663HG	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234476.3	LINC02765	lncRNA	14	11	10	0.3565	0.1060	0.1068
ENSG00000234477.1	AC004231.1	lncRNA	0	6	5	0.0000	0.0000	0.0000
ENSG00000234478.1	ACBD3-AS1	lncRNA	15	520	602	1.6178	0.4809	0.4847
ENSG00000234479.2	AP1B1P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234480.1	MTCO2P18	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234481.2	AC117945.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234484.1	AL032821.1	lncRNA	0	15	11	0.0000	0.0000	0.0000
ENSG00000234485.5	OR7E46P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234488.1	RPL27P6	processed_pseudogene	2	1	1	0.2842	0.0845	0.0852
ENSG00000234489.1	ALDH7A1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234491.1	HNRNPA1P51	processed_pseudogene	3	3	0	0.1828	0.0543	0.0548
ENSG00000234492.4	RPL34-DT	lncRNA	39	17	22	0.4924	0.1464	0.1475
ENSG00000234493.4	RHOXF1P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234494.7	SP2-AS1	lncRNA	301	170	131	6.8621	2.0398	2.0560
ENSG00000234496.2	MRPS21P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234497.5	ERICH3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234498.3	RPL13AP20	processed_pseudogene	98	52	47	9.2852	2.7601	2.7820
ENSG00000234500.1	AC008267.3	unprocessed_pseudogene	18	8	10	1.4587	0.4336	0.4371
ENSG00000234502.2	FYTTD1P1	processed_pseudogene	172	83	89	10.7759	3.2032	3.2286
ENSG00000234503.1	AP000550.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234504.2	AL353801.2	lncRNA	1	1	0	0.0400	0.0119	0.0120
ENSG00000234506.5	LINC01506	lncRNA	1	0	1	0.1097	0.0326	0.0329
ENSG00000234509.1	AP000253.1	lncRNA	5	4	1	0.1292	0.0384	0.0387
ENSG00000234511.10	C5orf58	protein_coding	21	197	170	0.3806	0.1131	0.1140
ENSG00000234512.1	TLR12P	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234513.1	AC073072.1	processed_pseudogene	5	0	5	0.8290	0.2464	0.2484
ENSG00000234515.1	PPP1R2P1	transcribed_processed_pseudogene	2	1	1	0.1702	0.0506	0.0510
ENSG00000234518.2	PTGES3P1	processed_pseudogene	170	91	79	20.3089	6.0370	6.0848
ENSG00000234519.2	AL109924.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234520.6	HRAT17	lncRNA	1	0	1	0.0151	0.0045	0.0045
ENSG00000234521.2	AC005041.2	transcribed_unitary_pseudogene	2	0	2	0.1175	0.0349	0.0352
ENSG00000234522.1	AC073587.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234523.1	NDUFB1P2	processed_pseudogene	2	1	1	0.6557	0.1949	0.1965
ENSG00000234524.1	RPL12P43	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234527.1	PCDH9-AS1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000234529.2	GAPDHP19	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234534.1	CSNK1G2P1	processed_pseudogene	1	0	1	0.0604	0.0180	0.0181
ENSG00000234535.1	AL161719.1	lncRNA	0	56	48	0.0000	0.0000	0.0000
ENSG00000234537.1	AL354751.1	unprocessed_pseudogene	1	1	0	0.0310	0.0092	0.0093
ENSG00000234538.1	ZNF114P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234540.1	AL080313.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234541.2	CHEK2P5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234542.1	AL357127.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234544.2	PTGES3P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234545.8	FAM133B	protein_coding	372	181	191	4.7742	1.4192	1.4304
ENSG00000234546.4	LNCTAM34A	lncRNA	78	73	60	2.1021	0.6249	0.6298
ENSG00000234548.7	LINC02020	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234551.2	LINC01309	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234553.1	AC022431.1	lncRNA	13	7	6	1.3995	0.4160	0.4193
ENSG00000234556.1	LINC00701	lncRNA	1	0	1	0.0778	0.0231	0.0233
ENSG00000234557.2	PPIAP90	processed_pseudogene	1	5	4	0.1453	0.0432	0.0435
ENSG00000234558.1	API5P1	processed_pseudogene	5	1	4	0.1911	0.0568	0.0572
ENSG00000234559.1	RPL22P7	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000234560.4	OR10G8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000234562.1	TPMTP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234564.1	HSPA8P20	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234565.1	COX6B1P1	processed_pseudogene	2	0	2	0.5418	0.1611	0.1623
ENSG00000234566.1	RPL7AP71	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234567.1	AL024497.2	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000234568.3	BIN2P1	processed_pseudogene	3	2	1	0.1131	0.0336	0.0339
ENSG00000234569.1	RAD1P1	processed_pseudogene	1	0	1	0.0710	0.0211	0.0213
ENSG00000234570.1	ZFRP1	processed_pseudogene	1	1	0	0.0194	0.0058	0.0058
ENSG00000234571.2	H2BP2	transcribed_unprocessed_pseudogene	4	3	3	0.0562	0.0167	0.0168
ENSG00000234572.1	LINC01800	lncRNA	0	1	2	0.0000	0.0000	0.0000
ENSG00000234573.1	AL121890.1	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000234575.2	CTSLP8	unprocessed_pseudogene	11	4	7	0.6517	0.1937	0.1952
ENSG00000234576.2	MTND1P26	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234577.1	SYNE1-AS1	lncRNA	0	8	13	0.0000	0.0000	0.0000
ENSG00000234578.1	AL355483.3	lncRNA	0	0	2	0.0000	0.0000	0.0000
ENSG00000234579.1	AC009305.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234580.1	AL356157.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234583.1	TSPY19P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234584.1	AC019186.1	lncRNA	11	3	8	1.1646	0.3462	0.3489
ENSG00000234585.6	CCT6P3	transcribed_unprocessed_pseudogene	162	89	73	2.3846	0.7088	0.7145
ENSG00000234586.2	AL161449.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234587.1	MRPL50P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234588.1	FABP5P14	processed_pseudogene	1	1	0	0.1468	0.0436	0.0440
ENSG00000234589.4	AC125807.1	processed_pseudogene	16	6	10	1.5036	0.4470	0.4505
ENSG00000234590.1	GNG5P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234592.1	AL359845.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234593.3	KAZN-AS1	lncRNA	4	2	2	0.0808	0.0240	0.0242
ENSG00000234594.1	AC008134.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234595.1	AC013733.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234597.2	AC010096.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234601.1	CHRM3-AS1	lncRNA	2	1	1	0.2375	0.0706	0.0711
ENSG00000234602.9	MCIDAS	protein_coding	20	10	10	0.5390	0.1602	0.1615
ENSG00000234604.2	AL021068.1	processed_pseudogene	15	7	8	8.6552	2.5728	2.5932
ENSG00000234607.2	AL355994.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234608.8	MAPKAPK5-AS1	lncRNA	717	399	409	13.1799	3.9178	3.9489
ENSG00000234611.1	OR2AT2P	transcribed_unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234612.1	H2AZP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234613.1	AL031584.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234614.1	C2CD4D-AS1	lncRNA	38	20	25	4.3333	1.2881	1.2983
ENSG00000234616.9	JRK	protein_coding	3003	1485	1545	15.4311	4.5871	4.6234
ENSG00000234617.2	SNRK-AS1	lncRNA	21	1081	1056	0.5214	0.1550	0.1562
ENSG00000234618.1	RPSAP9	processed_pseudogene	28	19	10	1.8194	0.5408	0.5451
ENSG00000234619.1	RPL7P11	processed_pseudogene	3	2	1	0.2631	0.0782	0.0788
ENSG00000234620.1	PUDPP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000234622.6	AL683807.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234622.6_PAR_Y	AL683807.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234624.2	AC016894.1	processed_pseudogene	1	1	0	0.1855	0.0552	0.0556
ENSG00000234625.1	LINC00380	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000234626.2	AL021937.3	lncRNA	4	2	2	0.3360	0.0999	0.1007
ENSG00000234627.3	NUS1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
